,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Utterance,Start,End,group_id,origin,original_text,annotation_type,rationale_for_probing_label,message_id,causal_counterpart_1,causal_counterpart_2,causal_counterpart_3,reasoning_1,reasoning_2,reasoning_3,probingQuestionID,prev_utterance_history,probing_utterance,causal_counterpart1_msgID,causal_counterpart2_msgID,causal_counterpart3_msgID,set
93,93,93,93,93,295.66,302.75,1,3,Yes do you want to check real quick,Probing,"This utterance 'Yes do you want to check real quick' is a probing question as it suggests checking the weights quickly, which could lead to further discussion, deliberation, or argumentation among the participants.",msgid93,Participant 3: Thirty,Participant 1: yes verify real quick but i think purple block is,Participant 1: i think that's i think that's good,The utterance 'Participant 3: Thirty' directly triggered the probing question as it confirms the weight of the purple block.,"Participant 1's statement 'yes verify real quick but i think purple block is' indicates a sense of confidence in the weight determination, prompting the need to quickly confirm the weight.","Participant 1's expression 'i think that's i think that's good' suggests satisfaction with the weight estimation process, leading to the suggestion of verifying the weights.",1_5,"Participant 1: and now it stopped being too heavy
Participant 1: so purple block, green block is supposedly
Participant 1: thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing
Participant 2: Fifty yeah
Participant 1: So have we done forty
Participant 1: so thirty purple block, blue block is also forty right so purple block, blue block if forty yeah
Participant 2: ok so green block one's twenty right
Participant 3: Yes
Participant 1: purple block, green block is fifty it's not
Participant 1: yo that's close enough ok so
Participant 3: yeah fifty so we say yellow is fifty
Participant 1: Fifty boom
Participant 3: and green is twenty ok so which one is blue and which one is purple
Participant 2: Yeah
Participant 1: i think that's i think that's good
Participant 2: i think purple block one is purple and blue block one is blue
Participant 3: ok so blue is ten and purple is
Participant 3: Thirty
Participant 1: yes verify real quick but i think purple block is
Participant 2: Yes thirty
Participant 1: yeah we got them yeah
Participant 2: Yeah",Yes do you want to check real quick,msgid73,msgid89,msgid85,Train
94,94,94,94,94,304.68,305.58,1,1,that looks good to me,Non-probing deliberation,This utterance is a statement expressing agreement with the weights assigned to the blocks by Participant 2 and Participant 1. It contributes to the deliberative process by indicating consensus and progress towards reaching a solution.,msgid94,,,,,,,,,,,,,Train
95,95,95,95,95,304.48,306.03,1,2,Seems about right to me,Neither,"The utterance 'Seems about right to me' does not fall under probing or non-probing deliberation. It does not introduce new information or provoke further discussion, nor does it contribute directly to the task at hand. It simply expresses agreement with the previous statements made by the other participants.",msgid95,,,,,,,,,,,,,Train
96,96,96,96,96,305.91,307.2,1,3,Ok,Neither,"The utterance 'Ok' does not fall under the categories of probing or non-probing deliberation. It is a simple acknowledgement or affirmation, not contributing to further discussion or deliberation.",msgid96,,,,,,,,,,,,,Train
97,97,97,97,97,308.28,312.3,1,1,uh blue yeah so you said purple sweet,Neither,This utterance does not fall into the category of probing or non-probing deliberation. It is more of a filler word or hesitation cue ('uh') followed by a confirmation of the color mentioned by Participant 2 ('blue') and agreement with Participant 2's statement ('yeah so you said purple sweet').,msgid97,,,,,,,,,,,,,Train
98,98,98,98,98,312.93,315.42,1,2,purple is thirty red is twenty yellow is fifty,Non-probing deliberation,The current utterance is part of the deliberation process to determine the weight of each block based on the information provided. It is essential for the task at hand and contributes to the participants' reasoning and decision-making process.,msgid98,,,,,,,,,,,,,Train
99,99,99,99,99,313.82,314.42,1,1,You're right,Neither,This utterance does not fit the categories of probing or non-probing deliberation. It is a simple acknowledgment of agreement and does not introduce new information or provoke further discussion.,msgid99,,,,,,,,,,,,,Train
100,100,100,100,100,315.66,315.91,1,3,Cool,Neither,"This utterance does not fall under the categories of probing or non-probing deliberation. It is more of a casual response, expressing approval or agreement.",msgid100,,,,,,,,,,,,,Train
101,101,101,101,101,318.72,321.81,1,1,Ok we have finished and we were correct,Non-probing deliberation,The utterance reflects the conclusion of the task and the participants' success in determining the weights of the blocks. It is a non-probing deliberation as it is directly related to the task and the participants' reasoning and progress.,msgid101,,,,,,,,,,,,,Train
102,102,102,102,102,321.84,323.97,1,4,Ok awesome um,,,msgid102,,,,,,,,,,,,,Train
103,103,103,103,103,324.12,339.63,1,4,You are now going to determine the weight of this block without the scale you will have two attempts to get the weight correctly,,,msgid103,,,,,,,,,,,,,Train
104,104,104,104,104,331.17,331.83,1,3,Oh,Neither,"The utterance 'Oh' does not fall into the categories of probing or non-probing deliberation. It does not introduce new information, provoke discussion, or contribute to the task at hand. It appears to be a standalone expression that is not related to the ongoing discussion about determining the weights of the wooden blocks.",msgid104,,,,,,,,,,,,,Train
105,105,105,105,105,334.38,336.33,1,1,Ok definitely minimum fifty,Non-probing deliberation,Participant 2 is providing a deliberative contribution by suggesting a minimum weight requirement of fifty grams for the blocks. This is a relevant statement aimed at contributing to the task's solution and participants' reasoning.,msgid105,,,,,,,,,,,,,Train
106,106,106,106,106,337.08,337.92,1,2,Minimum fifty,Neither,"The utterance 'Minimum fifty' does not fall under the categories of probing or non-probing deliberation. It is not introducing new information, prompting further discussion, or contributing to the task at hand. Therefore, it is categorized as 'Neither'.",msgid106,,,,,,,,,,,,,Train
107,107,107,107,107,339.87,341.85,1,4,And you can now continue,,,msgid107,,,,,,,,,,,,,Train
108,108,108,108,108,342.06,347.07,1,1,yeah cause if you feel the yellow one oh yeah so yeah,Neither,"This utterance does not fall under probing or non-probing deliberation categories. It appears to be a casual agreement or confirmation, without introducing new information or prompting further discussion.",msgid108,,,,,,,,,,,,,Train
109,109,109,109,109,344.01,347.07,1,3,Do we get a glass of water,Neither,"The utterance is neither probing nor related to the deliberation of determining the weights of the wooden blocks. It is a random question about getting a glass of water, not contributing to the task at hand.",msgid109,,,,,,,,,,,,,Train
110,110,110,110,110,350.73,351.67,1,2,Definitely heavier,Neither,"The utterance 'Definitely heavier' does not fall into the categories of probing or non-probing deliberation. It does not introduce new information or provoke further discussion, and it is not directly related to determining the weights of the blocks in the task.",msgid110,,,,,,,,,,,,,Train
111,111,111,111,111,351.31,351.75,1,1,Yeah,Neither,"This utterance 'Yeah' does not fit into the categories of probing or non-probing deliberation. It is a general expression of agreement or acknowledgment, which does not introduce new information or provoke further discussion.",msgid111,,,,,,,,,,,,,Train
112,112,112,112,112,351.65,352.71,1,3,Yeah,Neither,"This utterance 'Yeah' does not fall under probing or non-probing deliberation categories. It does not introduce new information, provoke discussion, or contribute to the task at hand. It is a simple acknowledgment of the previous statement.",msgid112,,,,,,,,,,,,,Train
113,113,113,113,113,354.36,359.76,1,1,ok so we got mystery block ok,Non-probing deliberation,"The utterance is a continuation of the deliberation about the different blocks' weights. The participant is discussing the 'mystery block' and its weight in relation to the previously mentioned blocks. This contributes to the task's solution and the participants' reasoning, making it a non-probing deliberation.",msgid113,,,,,,,,,,,,,Train
114,114,114,114,114,361.23,365.07,1,1,"ooh mystery block, yellow block, purple block seems pretty good pretty close to me",Non-probing deliberation,"The utterance is focused on discussing the weights of the blocks ('mystery block, yellow block, purple block') and their closeness in weight, which is relevant to the task at hand. It shows deliberation and reasoning in relation to determining the weights of the blocks.",msgid114,,,,,,,,,,,,,Train
115,115,115,115,115,365.49,367.98,1,2,how much was purple thirty,Probing,The utterance is a probing question that seeks more information about the weight of the purple block. It aims to provoke further discussion or deliberation by prompting the participants to confirm the weight of the purple block.,msgid115,purple is thirty red is twenty yellow is fifty,Minimum fifty,yeah cause if you feel the yellow one oh yeah so yeah,"This utterance directly provides the information about the weight of the purple block being thirty grams, which triggers the probing question about its weight.","The statement 'Minimum fifty' indicates a comparison or reasoning related to the weights of the blocks, hinting that the purple block might be at least fifty grams based on the context.","This utterance suggests a reasoning process where participants are considering the weight of the yellow block to draw conclusions about the weight of other blocks, potentially including the purple block.",1_6,"Participant 2: Yes thirty
Participant 1: yeah we got them yeah
Participant 2: Yeah
Participant 3: Yes do you want to check real quick
Participant 1: that looks good to me
Participant 2: Seems about right to me
Participant 3: Ok
Participant 1: uh blue yeah so you said purple sweet
Participant 2: purple is thirty red is twenty yellow is fifty
Participant 1: You're right
Participant 3: Cool
Participant 1: Ok we have finished and we were correct
Participant 3: Oh
Participant 1: Ok definitely minimum fifty
Participant 2: Minimum fifty
Participant 1: yeah cause if you feel the yellow one oh yeah so yeah
Participant 3: Do we get a glass of water
Participant 2: Definitely heavier
Participant 1: Yeah
Participant 3: Yeah
Participant 1: ok so we got mystery block ok
Participant 1: ooh mystery block, yellow block, purple block seems pretty good pretty close to me",how much was purple thirty,msgid98,msgid105,msgid108,Train
